area_name,simple_area_name,cpi_fips,qcew_fips,sae_fips,oi_id,date,spend_acf
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-25,-44.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-26,-46.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-27,-46.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-28,-47.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-29,-48.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-30,-48.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2020-12-31,-46.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-01,-45.300000000000004
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-02,-44.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-03,-41.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-04,-40.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-05,-41.099999999999994
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-06,-42.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-07,-43.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-08,-42.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-09,-42.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-10,-42.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-11,-43.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-12,-43.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-13,-44.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-14,-42.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-15,-41.699999999999996
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-16,-40
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-17,-38.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-18,-37.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-19,-37.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-20,-36.199999999999996
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-21,-36.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-22,-37.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-23,-38.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-24,-38.800000000000004
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-25,-37.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-26,-36.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-27,-37.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-28,-35.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-29,-33.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-30,-28.799999999999997
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-01-31,-27.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-01,-28.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-02,-28.599999999999998
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-03,-26.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-04,-28.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-05,-28.000000000000004
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-06,-29.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-07,-31.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-08,-30.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-09,-31.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-10,-33.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-11,-33.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-12,-32.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-13,-31.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-14,-28.000000000000004
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-15,-26.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-16,-26.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-17,-26.200000000000003
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-18,-26
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-19,-25.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-20,-24.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-21,-25.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-22,-24.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-23,-24.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-24,-24.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-25,-23.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-26,-22.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-27,-22.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-02-28,-21.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-01,-20.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-02,-20.200000000000003
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-03,-19.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-04,-21.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-05,-21.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-06,-22.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-07,-25.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-08,-25.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-09,-25.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-10,-26.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-11,-25.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-12,-25.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-13,-24.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-14,-23
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-15,-22.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-16,-22.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-17,-22.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-18,-22.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-19,-22.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-20,-22.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-21,-22.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-22,-23
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-23,-22.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-24,-22.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-25,-22.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-26,-22.900000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-27,-22.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-28,-21.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-29,-21.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-30,-21.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-03-31,-20.200000000000003
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-01,-19.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-02,-18.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-03,-18.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-04,-20.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-05,-20.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-06,-19.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-07,-19.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-08,-17.599999999999998
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-09,-16.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-10,-15.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-11,-12.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-12,-10.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-13,-11.700000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-14,-12
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-15,-13.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-16,-14.399999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-17,-14.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-18,-15.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-19,-15
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-20,-14.299999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-21,-13.200000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-22,-12.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-23,-12.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-24,-12.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-25,-12.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-26,-14.099999999999998
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-27,-15
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-28,-16.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-29,-16.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-04-30,-15.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-01,-15.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-02,-15
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-03,-14.899999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-04,-14.899999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-05,-15
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-06,-17
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-07,-17.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-08,-19.400000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-09,-19
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-10,-17.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-11,-16.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-12,-17.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-13,-16.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-14,-15.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-15,-13.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-16,-14.000000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-17,-15.299999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-18,-15.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-19,-12.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-20,-11.700000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-21,-11.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-22,-11.799999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-23,-11.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-24,-11.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-25,-10.299999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-26,-10.299999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-27,-10.7
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-28,-10.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-29,-8.469999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-30,-7.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-05-31,-9.07
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-01,-7.68
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-02,-4.45
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-03,-5.04
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-04,-4.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-05,-7.829999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-06,-7.870000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-07,-8.84
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-08,-10.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-09,-10.6
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-10,-9.98
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-11,-10.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-12,-11.799999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-13,-11.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-14,-9.75
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-15,-9.04
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-16,-10.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-17,-11.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-18,-11.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-19,-9.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-20,-8.62
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-21,-9.82
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-22,-10
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-23,-9.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-24,-8.27
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-25,-7.93
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-26,-8.15
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-27,-9.21
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-28,-8.18
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-29,-8.41
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-06-30,-8.09
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-01,-8.75
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-02,-9.370000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-03,-10.4
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-04,-10.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-05,-9.81
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-06,-7.739999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-07,-7.99
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-08,-7.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-09,-7.090000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-10,-6.1
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-11,-5.41
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-12,-6.239999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-13,-7.049999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-14,-6.890000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-15,-5.779999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-16,-4.83
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-17,-5.38
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-18,-4.88
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-19,-4.22
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-20,-4.14
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-21,-3.2199999999999998
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-22,-3.25
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-23,-3.74
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-24,-3.71
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-25,-3.49
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-26,-2.8000000000000003
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-27,-3.88
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-28,-4.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-29,-5.3
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-30,-5.609999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-07-31,-6.2
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-01,-7.04
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-02,-7.33
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-03,-6.54
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-04,-6.92
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-05,-7.430000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-06,-7.670000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-07,-8.34
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-08,-8.23
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-09,-9.13
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-10,-9.42
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-11,-9.16
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-12,-8.68
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-13,-9.33
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-14,-8.129999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-15,-8.260000000000002
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-16,-7.380000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-17,-8.290000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-18,-9.45
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-19,-9.969999999999999
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-20,-9.8
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-21,-10
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-22,-10.100000000000001
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-23,-11.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-24,-11.5
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-25,-10.9
"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,S49A,C3108,0631080,1,2021-08-26,-10.9
